EmployeeID,Gender,Age,EthnicGroup,WorkType,BusinessUnit,CostCentre,HireDate,RemainsEmployed,PayType,SeperationReason,AgeGroup,TenureDays,TernureMonths,LeaveBalance,SickDaysLast12Mths,CurrentSalary,CurrentEmployeeRating
824,Male,50,Group A,Full Time,Manukau,Exec Mgmt,9/6/2014,Yes,Salary,Voluntary,50+,600,20,8,5,322000.0,3
5650,Male,18,Group A,Contract,Manukau,Finance,9/6/2014,Yes,Salary,Voluntary,<30,600,20,27,9,122000.0,3
9216,Male,20,Group B,Full Time,Hamilton,HR,9/6/2014,Yes,Salary,Voluntary,<30,600,20,2,3,94000.0,3
13304,Female,18,Group A,Full Time,North Shore,Facilities,9/6/2014,No,Salary,Voluntary,<30,600,20,12,3,36000.0,4
27514,Female,36,Group A,Full Time,Hamilton,HR,9/6/2014,No,Salary,Voluntary,30-49,600,20,2,3,89000.0,2
2306,Female,27,Group A,Full Time,Manukau,IT,9/7/2014,Yes,Hourly,Voluntary,<30,599,20,12,6,106000.0,2
7798,Female,19,Group A,Full Time,Dunedin,IT,9/7/2014,Yes,Salary,Involuntary,<30,599,20,8,5,80000.0,3
16482,Male,19,Group A,Full Time,Auckland,HR,9/8/2014,Yes,Hourly,Voluntary,<30,598,20,15,5,58000.0,5
3394,Female,31,Group A,Full Time,Hamilton,Research,9/8/2014,Yes,Salary,Voluntary,30-49,598,20,5,6,70000.0,4
14800,Male,18,Group B,Contract,Wellington,IT,9/9/2014,Yes,Salary,Involuntary,<30,597,20,1,3,65000.0,4
13108,Female,22,Group B,Full Time,Hamilton,IT,9/9/2014,Yes,Salary,Involuntary,<30,597,20,5,7,117000.0,4
25066,Female,31,Group A,Contract,Manukau,Finance,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,2,12,136000.0,2
7600,Male,18,Group A,Full Time,Auckland,Finance,9/9/2014,Yes,Hourly,Involuntary,<30,597,20,12,1,167000.0,4
30148,Male,22,Group B,Full Time,Christchurch,Facilities,9/9/2014,No,Salary,Voluntary,<30,597,20,6,16,48000.0,3
10930,Female,34,Group B,Full Time,Nelson,Sales & Marketing,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,5,8,68000.0,3
13834,Male,28,Group E,Full Time,Wellington,Legal,9/9/2014,Yes,Salary,Involuntary,<30,597,20,1,0,86000.0,3
19488,Female,22,Group A,Full Time,Auckland,Legal,9/9/2014,Yes,Salary,Involuntary,<30,597,20,1,14,126000.0,3
15364,Female,18,Group A,Full Time,Wellington,Exec Mgmt,9/9/2014,Yes,Salary,Voluntary,<30,597,20,6,2,473000.0,1
27328,Male,20,Group A,Part Time,Auckland,Exec Mgmt,9/9/2014,No,Salary,Voluntary,<30,597,20,13,7,434000.0,5
7702,Male,27,Group A,Full Time,Auckland,Facilities,9/9/2014,Yes,Hourly,Involuntary,<30,597,20,27,11,46000.0,1
13336,Female,19,Group A,Full Time,Wellington,Facilities,9/9/2014,Yes,Salary,Voluntary,<30,597,20,2,2,48000.0,1
25918,Female,35,Group A,Full Time,Hamilton,Sales & Marketing,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,11,0,85000.0,1
14958,Male,24,Group B,Full Time,Wellington,Manufacturing,9/9/2014,No,Salary,Involuntary,<30,597,20,21,2,46000.0,4
17450,Female,22,Group A,Full Time,Hamilton,Legal,9/9/2014,No,Salary,Voluntary,<30,597,20,19,3,87000.0,3
25702,Male,42,Group C,Part Time,Auckland,Finance,9/9/2014,No,Salary,Voluntary,30-49,597,20,26,2,116000.0,3
10908,Male,18,Group F,Full Time,Dunedin,Facilities,9/9/2014,Yes,Hourly,Voluntary,<30,597,20,21,0,49000.0,3
6858,Male,46,Group A,Full Time,Wellington,Finance,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,5,2,114000.0,3
32180,Female,18,Group B,Part Time,Wellington,HR,9/9/2014,No,Salary,Voluntary,<30,597,20,1,3,95000.0,3
20038,Female,20,Group A,Full Time,Dunedin,IT,9/9/2014,Yes,Salary,Voluntary,<30,597,20,5,8,62000.0,3
16104,Male,23,Group A,Part Time,Wellington,IT,9/9/2014,No,Salary,Voluntary,<30,597,20,11,4,123000.0,3
32668,Male,17,Group A,Full Time,North Shore,IT,9/9/2014,No,Salary,Voluntary,<30,597,20,12,15,65000.0,3
12698,Male,40,Group A,Part Time,Manukau,Sales & Marketing,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,15,4,59000.0,3
31260,Female,31,Group B,Full Time,Nelson,Sales & Marketing,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,8,1,94000.0,2
31198,Male,50,Group B,Contract,Auckland,Facilities,9/9/2014,Yes,Hourly,Voluntary,50+,597,20,12,4,38000.0,3
27972,Male,30,Group A,Part Time,Auckland,Finance,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,8,4,150000.0,3
31686,Male,26,Group A,Contract,Christchurch,IT,9/9/2014,No,Hourly,Voluntary,<30,597,20,11,3,86000.0,1
610,Male,62,Group A,Full Time,Hamilton,Manufacturing,9/9/2014,No,Salary,Voluntary,50+,597,20,1,6,48000.0,3
8812,Male,22,Group A,Full Time,Hamilton,Finance,9/9/2014,No,Salary,Involuntary,<30,597,20,2,2,107000.0,3
15384,Female,21,Group A,Full Time,Nelson,Finance,9/9/2014,No,Salary,Voluntary,<30,597,20,2,1,159000.0,3
7768,Male,18,Group B,Full Time,North Shore,Research,9/9/2014,No,Salary,Involuntary,<30,597,20,25,6,103000.0,1
16786,Female,38,Group A,Full Time,Dunedin,Facilities,9/9/2014,No,Salary,Voluntary,30-49,597,20,12,5,48000.0,3
1414,Female,31,Group A,Full Time,Christchurch,Sales & Marketing,9/9/2014,Yes,Salary,Voluntary,30-49,597,20,2,2,71000.0,4
7676,Female,21,Group A,Full Time,Auckland,Finance,9/10/2014,Yes,Salary,Involuntary,<30,596,20,5,6,131000.0,3
12,Male,21,Group A,Full Time,North Shore,Finance,9/10/2014,No,Hourly,Voluntary,<30,596,20,31,13,167000.0,3
14056,Male,20,Group B,Full Time,Wellington,Facilities,9/10/2014,Yes,Salary,Involuntary,<30,596,20,5,0,36000.0,3
13580,Female,18,Group A,Full Time,Dunedin,Facilities,9/10/2014,No,Hourly,Involuntary,<30,596,20,18,5,38000.0,1
3894,Male,21,Group A,Full Time,Auckland,Sales & Marketing,9/10/2014,Yes,Salary,Voluntary,<30,596,20,13,3,84000.0,4
4414,Male,22,Group B,Full Time,Auckland,Manufacturing,9/10/2014,Yes,Salary,Voluntary,<30,596,20,11,2,52000.0,4
11530,Male,23,Group B,Part Time,Manukau,Exec Mgmt,9/10/2014,Yes,Salary,Involuntary,<30,596,20,11,1,271000.0,4
10768,Female,21,Group B,Part Time,Christchurch,Sales & Marketing,9/10/2014,No,Salary,Involuntary,<30,596,20,12,14,92000.0,3
29366,Female,33,Group A,Full Time,Christchurch,Facilities,9/10/2014,No,Salary,Voluntary,30-49,596,20,11,0,38000.0,5
21408,Male,22,Group A,Full Time,Auckland,Finance,9/10/2014,Yes,Salary,Voluntary,<30,596,20,2,15,98000.0,2
30998,Female,18,Group A,Full Time,Hamilton,Sales & Marketing,9/10/2014,No,Salary,Voluntary,<30,596,20,15,7,71000.0,1
30928,Female,19,Group B,Contract,Wellington,Exec Mgmt,9/10/2014,Yes,Salary,Voluntary,<30,596,20,1,1,332000.0,4
7900,Male,20,Group A,Full Time,Manukau,Sales & Marketing,9/10/2014,No,Salary,Voluntary,<30,596,20,2,12,68000.0,2
15530,Male,26,Group B,Full Time,Auckland,Finance,9/10/2014,No,Salary,Voluntary,<30,596,20,19,3,164000.0,3
25200,Female,46,Group B,Full Time,Manukau,Finance,9/10/2014,Yes,Salary,Voluntary,30-49,596,20,1,4,87000.0,3
29262,Female,19,Group B,Contract,Dunedin,IT,9/10/2014,No,Salary,Voluntary,<30,596,20,5,6,96000.0,3
30542,Female,26,Group A,Part Time,Auckland,Exec Mgmt,9/10/2014,No,Salary,Voluntary,<30,596,20,26,2,456000.0,2
1672,Male,23,Group B,Full Time,Dunedin,Exec Mgmt,9/10/2014,No,Salary,Voluntary,<30,596,20,19,2,323000.0,3
6046,Female,18,Group A,Contract,Auckland,Research,9/10/2014,No,Hourly,Voluntary,<30,596,20,12,2,102000.0,3
14498,Male,52,Group A,Contract,Auckland,Legal,9/10/2014,Yes,Hourly,Involuntary,50+,596,20,15,0,109000.0,3
16612,Female,18,Group B,Full Time,Dunedin,Exec Mgmt,9/10/2014,No,Salary,Voluntary,<30,596,20,26,4,171000.0,3
13742,Female,19,Group A,Contract,Auckland,Exec Mgmt,9/10/2014,Yes,Salary,Involuntary,<30,596,20,1,1,201000.0,3
32506,Female,30,Group A,Full Time,Auckland,Exec Mgmt,9/10/2014,Yes,Salary,Voluntary,30-49,596,20,2,4,177000.0,4
16442,Female,23,Group B,Full Time,Nelson,HR,9/10/2014,No,Salary,Voluntary,<30,596,20,19,1,72000.0,3
5172,Male,26,Group B,Contract,Wellington,Manufacturing,9/10/2014,Yes,Salary,Voluntary,<30,596,20,25,10,62000.0,5
6586,Female,19,Group A,Contract,Nelson,Exec Mgmt,9/10/2014,Yes,Hourly,Voluntary,<30,596,20,6,4,359000.0,3
15982,Male,67,Group A,Full Time,Wellington,Research,9/10/2014,No,Salary,Voluntary,50+,596,20,15,9,93000.0,5
12170,Male,37,Group A,Contract,Auckland,Manufacturing,9/10/2014,Yes,Salary,Involuntary,30-49,596,20,19,4,52000.0,5
5778,Male,21,Group A,Full Time,Nelson,Manufacturing,9/10/2014,Yes,Hourly,Voluntary,<30,596,20,2,5,51000.0,4
29232,Female,18,Group A,Full Time,Hamilton,Legal,9/10/2014,Yes,Hourly,Voluntary,<30,596,20,8,16,92000.0,4
9128,Female,21,Group A,Full Time,Wellington,Sales & Marketing,9/10/2014,Yes,Hourly,Involuntary,<30,596,20,19,0,68000.0,3
19976,Female,18,Group A,Full Time,Christchurch,Finance,9/10/2014,Yes,Salary,Voluntary,<30,596,20,27,11,138000.0,5
8964,Male,21,Group B,Full Time,Christchurch,IT,9/10/2014,No,Hourly,Involuntary,<30,596,20,6,7,106000.0,2
32438,Female,63,Group A,Contract,Wellington,Exec Mgmt,9/10/2014,No,Salary,Voluntary,50+,596,20,12,1,388000.0,3
710,Female,41,Group A,Part Time,Hamilton,HR,9/10/2014,No,Hourly,Voluntary,30-49,596,20,27,5,88000.0,3
28132,Male,58,Group A,Full Time,Hamilton,Finance,9/10/2014,Yes,Salary,Voluntary,50+,596,20,1,9,173000.0,2
2210,Female,19,Group B,Part Time,Hamilton,Manufacturing,9/11/2014,Yes,Salary,Voluntary,<30,595,20,31,12,72000.0,4
7952,Male,19,Group B,Full Time,Nelson,Legal,9/11/2014,Yes,Salary,Involuntary,<30,595,20,21,6,81000.0,4
28906,Male,50,Group A,Full Time,North Shore,Finance,9/11/2014,Yes,Salary,Voluntary,50+,595,20,5,4,121000.0,2
12758,Male,25,Group B,Full Time,Hamilton,Sales & Marketing,9/11/2014,Yes,Salary,Involuntary,<30,595,20,12,3,57000.0,3
9794,Male,19,Group A,Full Time,Auckland,Manufacturing,9/11/2014,Yes,Salary,Involuntary,<30,595,20,18,4,62000.0,3
27140,Male,31,Group A,Full Time,Wellington,Manufacturing,9/11/2014,Yes,Salary,Voluntary,30-49,595,20,5,1,57000.0,1
8512,Female,29,Group B,Part Time,Christchurch,HR,9/11/2014,No,Salary,Voluntary,<30,595,20,6,2,83000.0,3
1648,Female,22,Group C,Full Time,Hamilton,IT,9/11/2014,No,Hourly,Voluntary,<30,595,20,19,2,92000.0,3
21762,Female,23,Group A,Part Time,Nelson,Facilities,9/11/2014,Yes,Salary,Involuntary,<30,595,20,11,4,40000.0,3
2816,Female,23,Group A,Full Time,Auckland,HR,9/11/2014,Yes,Salary,Voluntary,<30,595,20,12,2,91000.0,3
10066,Male,19,Group B,Part Time,Christchurch,Facilities,9/11/2014,No,Salary,Voluntary,<30,595,20,31,2,39000.0,3
9754,Male,23,Group A,Full Time,Christchurch,Exec Mgmt,9/11/2014,No,Hourly,Involuntary,<30,595,20,8,4,425000.0,3
6804,Female,29,Group A,Contract,Christchurch,Sales & Marketing,9/11/2014,Yes,Salary,Involuntary,<30,595,20,1,4,44000.0,2
26214,Male,24,Group B,Full Time,Nelson,Legal,9/11/2014,Yes,Salary,Voluntary,<30,595,20,11,1,126000.0,1
6042,Female,19,Group A,Part Time,Dunedin,Research,9/11/2014,Yes,Salary,Voluntary,<30,595,20,8,3,85000.0,3
14626,Female,21,Group B,Part Time,Dunedin,Facilities,9/11/2014,No,Hourly,Involuntary,<30,595,20,6,0,46000.0,3
8712,Male,28,Group A,Full Time,Nelson,Sales & Marketing,9/11/2014,Yes,Salary,Voluntary,<30,595,20,12,16,69000.0,5
16710,Male,47,Group B,Full Time,Wellington,HR,9/11/2014,Yes,Salary,Voluntary,30-49,595,20,2,10,80000.0,2
5280,Male,24,Group C,Part Time,Auckland,IT,9/11/2014,No,Salary,Voluntary,<30,595,20,19,0,82000.0,3
7924,Male,19,Group A,Contract,Wellington,Sales & Marketing,9/11/2014,Yes,Salary,Involuntary,<30,595,20,6,1,87000.0,3
12538,Female,20,Group B,Full Time,Hamilton,Finance,9/11/2014,No,Salary,Voluntary,<30,595,20,2,0,158000.0,4
14140,Female,41,Group B,Full Time,Wellington,Finance,9/11/2014,Yes,Salary,Voluntary,30-49,595,20,5,6,96000.0,1
9268,Female,22,Group B,Contract,Wellington,Sales & Marketing,9/11/2014,No,Salary,Voluntary,<30,595,20,8,8,98000.0,4
6756,Female,21,Group A,Part Time,Wellington,Finance,9/11/2014,Yes,Salary,Involuntary,<30,595,20,31,4,96000.0,3
792,Male,23,Group A,Full Time,Auckland,IT,9/11/2014,No,Salary,Voluntary,<30,595,20,6,2,82000.0,5
25084,Male,18,Group A,Part Time,Hamilton,HR,9/11/2014,No,Salary,Voluntary,<30,595,20,33,4,71000.0,2
2038,Male,27,Group B,Full Time,Auckland,Research,9/11/2014,No,Salary,Voluntary,<30,595,20,1,3,68000.0,2
1522,Male,22,Group A,Full Time,Christchurch,Research,9/11/2014,Yes,Salary,Voluntary,<30,595,20,2,8,85000.0,5
5594,Female,18,Group A,Full Time,Wellington,Research,9/11/2014,Yes,Salary,Voluntary,<30,595,20,8,0,62000.0,2
8066,Female,19,Group B,Full Time,Christchurch,Finance,9/11/2014,No,Salary,Voluntary,<30,595,20,18,4,174000.0,3
2206,Female,50,Group B,Full Time,Manukau,HR,9/11/2014,Yes,Hourly,Voluntary,50+,595,20,15,12,89000.0,4
82,Male,21,Group A,Full Time,Dunedin,HR,9/11/2014,No,Salary,Voluntary,<30,595,20,1,5,80000.0,3
21694,Female,19,Group A,Full Time,Christchurch,Legal,9/12/2014,Yes,Salary,Involuntary,<30,594,20,11,4,127000.0,3
13694,Male,20,Group B,Part Time,Auckland,Research,9/12/2014,Yes,Hourly,Involuntary,<30,594,20,2,3,69000.0,3
20420,Male,19,Group B,Contract,Auckland,IT,9/12/2014,No,Salary,Involuntary,<30,594,20,18,6,62000.0,3
10566,Male,31,Group A,Contract,Auckland,Facilities,9/12/2014,Yes,Salary,Involuntary,30-49,594,20,8,8,43000.0,3
25240,Female,22,Group A,Full Time,Wellington,Exec Mgmt,9/12/2014,No,Salary,Voluntary,<30,594,20,5,3,188000.0,3
13328,Female,27,Group D,Full Time,Dunedin,Research,9/12/2014,No,Salary,Involuntary,<30,594,20,1,1,90000.0,3
16418,Male,18,Group F,Part Time,Christchurch,Manufacturing,9/12/2014,No,Salary,Voluntary,<30,594,20,13,2,50000.0,5
12188,Male,23,Group B,Full Time,Hamilton,Sales & Marketing,9/12/2014,No,Salary,Involuntary,<30,594,20,25,5,82000.0,3
28734,Female,29,Group B,Full Time,Wellington,Finance,9/12/2014,Yes,Salary,Voluntary,<30,594,20,2,2,87000.0,3
15602,Female,40,Group F,Contract,Auckland,Legal,9/12/2014,No,Salary,Voluntary,30-49,594,20,8,13,103000.0,2
11224,Male,25,Group E,Part Time,Wellington,Manufacturing,9/12/2014,Yes,Salary,Voluntary,<30,594,20,33,1,65000.0,3
12190,Female,21,Group B,Full Time,Wellington,Finance,9/12/2014,Yes,Salary,Involuntary,<30,594,20,26,10,135000.0,3
20920,Male,36,Group A,Full Time,Christchurch,Manufacturing,9/12/2014,Yes,Hourly,Voluntary,30-49,594,20,12,3,50000.0,3
52,Male,20,Group A,Full Time,Wellington,Sales & Marketing,9/12/2014,Yes,Salary,Voluntary,<30,594,20,12,9,56000.0,1
5648,Male,66,Group A,Full Time,Wellington,Legal,9/12/2014,No,Salary,Voluntary,50+,594,20,2,4,126000.0,4
2932,Male,23,Group A,Full Time,Auckland,Research,9/12/2014,Yes,Salary,Voluntary,<30,594,20,12,1,101000.0,2
10632,Female,18,Group A,Part Time,Christchurch,Research,9/13/2014,Yes,Salary,Voluntary,<30,593,20,11,0,65000.0,4
3802,Male,31,Group F,Full Time,Hamilton,Sales & Marketing,9/13/2014,Yes,Salary,Voluntary,30-49,593,20,15,0,44000.0,1
28374,Male,24,Group B,Contract,Christchurch,Finance,9/13/2014,Yes,Salary,Voluntary,<30,593,20,8,2,170000.0,3
11770,Male,41,Group B,Full Time,Dunedin,Manufacturing,9/13/2014,Yes,Salary,Involuntary,30-49,593,20,26,7,60000.0,3
8552,Male,19,Group A,Full Time,Auckland,Facilities,9/13/2014,Yes,Salary,Involuntary,<30,593,20,12,3,38000.0,3
6516,Male,19,Group A,Part Time,Auckland,Sales & Marketing,9/13/2014,Yes,Salary,Voluntary,<30,593,20,25,14,70000.0,4
9078,Female,19,Group A,Part Time,Nelson,HR,9/13/2014,Yes,Salary,Involuntary,<30,593,20,15,6,64000.0,2
3022,Male,20,Group A,Full Time,Auckland,Facilities,9/13/2014,No,Salary,Voluntary,<30,593,20,2,15,46000.0,3
32430,Female,20,Group A,Full Time,Hamilton,Legal,9/13/2014,No,Salary,Voluntary,<30,593,20,19,2,101000.0,5
26948,Male,23,Group C,Full Time,Christchurch,IT,9/13/2014,No,Salary,Voluntary,<30,593,20,1,1,78000.0,4
4898,Female,18,Group B,Full Time,Hamilton,Exec Mgmt,9/13/2014,Yes,Hourly,Voluntary,<30,593,20,33,2,186000.0,5
9066,Male,22,Group A,Full Time,Auckland,Finance,9/13/2014,Yes,Salary,Involuntary,<30,593,20,13,4,107000.0,2
21860,Female,21,Group A,Full Time,Auckland,Exec Mgmt,9/13/2014,Yes,Salary,Involuntary,<30,593,20,19,6,460000.0,3
12378,Male,51,Group A,Part Time,Dunedin,Exec Mgmt,9/13/2014,Yes,Salary,Voluntary,50+,593,20,6,4,305000.0,5
12396,Male,38,Group A,Part Time,Nelson,Manufacturing,9/13/2014,Yes,Hourly,Voluntary,30-49,593,20,19,4,40000.0,3
7604,Male,69,Group A,Full Time,Dunedin,Legal,9/13/2014,No,Salary,Voluntary,50+,593,20,11,5,87000.0,3
15398,Female,19,Group C,Contract,Dunedin,Finance,9/15/2014,No,Salary,Voluntary,<30,591,20,19,4,170000.0,2
8838,Female,25,Group A,Full Time,Dunedin,Exec Mgmt,9/15/2014,No,Salary,Voluntary,<30,591,20,13,10,350000.0,2
12068,Male,21,Group B,Full Time,Nelson,HR,9/16/2014,No,Salary,Involuntary,<30,590,20,25,1,98000.0,3
13476,Male,20,Group A,Full Time,Auckland,Manufacturing,9/16/2014,Yes,Salary,Involuntary,<30,590,20,1,2,34000.0,3
15938,Male,18,Group A,Contract,Christchurch,Manufacturing,9/16/2014,No,Hourly,Voluntary,<30,590,20,12,1,58000.0,2
27800,Female,23,Group A,Full Time,Manukau,Sales & Marketing,9/16/2014,No,Salary,Voluntary,<30,590,20,12,4,50000.0,3
13008,Male,19,Group A,Contract,Dunedin,Exec Mgmt,9/16/2014,No,Salary,Involuntary,<30,590,20,1,1,182000.0,5
4480,Female,42,Group B,Full Time,Hamilton,Finance,9/16/2014,No,Hourly,Voluntary,30-49,590,20,19,10,127000.0,2
15984,Male,21,Group A,Contract,Manukau,Facilities,9/16/2014,Yes,Salary,Voluntary,<30,590,20,15,4,38000.0,3
10416,Male,22,Group B,Part Time,Dunedin,Exec Mgmt,9/16/2014,Yes,Salary,Voluntary,<30,590,20,18,14,212000.0,1
15068,Female,21,Group A,Full Time,Auckland,HR,9/16/2014,Yes,Salary,Involuntary,<30,590,20,6,4,72000.0,3
6430,Male,19,Group A,Contract,Auckland,Sales & Marketing,9/16/2014,Yes,Salary,Voluntary,<30,590,20,13,4,97000.0,3
3758,Male,21,Group B,Full Time,Wellington,Legal,9/16/2014,Yes,Hourly,Voluntary,<30,590,20,8,7,97000.0,2
15648,Male,35,Group A,Contract,Auckland,Manufacturing,9/16/2014,Yes,Salary,Voluntary,30-49,590,20,5,1,44000.0,3
11466,Female,23,Group B,Full Time,Auckland,Research,9/16/2014,Yes,Salary,Involuntary,<30,590,20,18,8,106000.0,4
17584,Female,20,Group B,Full Time,Hamilton,Sales & Marketing,9/16/2014,Yes,Salary,Voluntary,<30,590,20,8,0,42000.0,3
12174,Male,52,Group A,Part Time,Hamilton,Sales & Marketing,9/16/2014,Yes,Salary,Voluntary,50+,590,20,1,4,73000.0,3
27958,Male,24,Group A,Part Time,Auckland,Research,9/16/2014,Yes,Hourly,Voluntary,<30,590,20,12,10,87000.0,1
15164,Female,20,Group B,Part Time,Manukau,HR,9/16/2014,No,Salary,Voluntary,<30,590,20,15,1,63000.0,4
15556,Male,39,Group A,Contract,Hamilton,Finance,9/16/2014,No,Hourly,Voluntary,30-49,590,20,6,7,169000.0,3
17412,Female,21,Group A,Full Time,Dunedin,Research,9/16/2014,No,Hourly,Voluntary,<30,590,20,25,6,92000.0,3
4344,Male,63,Group A,Full Time,Wellington,HR,9/16/2014,No,Salary,Voluntary,50+,590,20,6,1,84000.0,4
2398,Male,47,Group A,Full Time,Christchurch,Sales & Marketing,9/16/2014,Yes,Salary,Voluntary,30-49,590,20,11,0,57000.0,3
14182,Female,39,Group A,Contract,Hamilton,Exec Mgmt,9/17/2014,Yes,Salary,Involuntary,30-49,589,20,8,4,262000.0,4
8952,Female,21,Group B,Full Time,Nelson,Sales & Marketing,9/17/2014,Yes,Salary,Involuntary,<30,589,20,1,1,46000.0,2
8322,Male,19,Group A,Full Time,Wellington,Sales & Marketing,9/17/2014,No,Salary,Involuntary,<30,589,20,15,15,93000.0,3
13690,Male,26,Group D,Part Time,Christchurch,Facilities,9/17/2014,Yes,Salary,Involuntary,<30,589,20,11,1,45000.0,3
32448,Female,22,Group A,Full Time,Nelson,Manufacturing,9/17/2014,Yes,Salary,Voluntary,<30,589,20,1,2,58000.0,1
13778,Male,23,Group A,Part Time,Auckland,Legal,9/17/2014,Yes,Salary,Involuntary,<30,589,20,2,15,110000.0,2
18018,Male,46,Group A,Part Time,Dunedin,Research,9/17/2014,Yes,Salary,Voluntary,30-49,589,20,1,1,101000.0,4
18912,Female,25,Group B,Full Time,Christchurch,Research,9/17/2014,Yes,Salary,Involuntary,<30,589,20,12,2,64000.0,3
712,Female,53,Group A,Part Time,Christchurch,Facilities,9/17/2014,No,Salary,Voluntary,50+,589,20,13,5,41000.0,5
29788,Female,20,Group B,Full Time,Auckland,Manufacturing,9/17/2014,Yes,Salary,Voluntary,<30,589,20,18,3,71000.0,2
29548,Female,22,Group C,Contract,Dunedin,HR,9/17/2014,No,Salary,Voluntary,<30,589,20,12,0,91000.0,2
872,Male,18,Group A,Full Time,Christchurch,IT,9/17/2014,Yes,Salary,Voluntary,<30,589,20,1,3,124000.0,3
20844,Female,25,Group B,Full Time,Wellington,Sales & Marketing,9/17/2014,No,Salary,Involuntary,<30,589,20,5,1,62000.0,3
1588,Female,20,Group B,Part Time,Wellington,Facilities,9/17/2014,No,Salary,Voluntary,<30,589,20,1,5,45000.0,5
6578,Female,22,Group A,Full Time,Wellington,Finance,9/17/2014,Yes,Hourly,Voluntary,<30,589,20,23,3,112000.0,2
15570,Male,48,Group A,Part Time,Dunedin,Research,9/17/2014,Yes,Salary,Voluntary,30-49,589,20,15,16,89000.0,3
13618,Female,18,Group A,Full Time,Christchurch,IT,9/17/2014,No,Salary,Involuntary,<30,589,20,2,6,73000.0,5
31388,Male,22,Group A,Full Time,Christchurch,Sales & Marketing,9/17/2014,Yes,Salary,Voluntary,<30,589,20,15,3,50000.0,3
13282,Male,41,Group A,Full Time,Nelson,Finance,9/17/2014,Yes,Hourly,Involuntary,30-49,589,20,5,1,123000.0,3
15952,Male,26,Group B,Part Time,Christchurch,IT,9/17/2014,Yes,Salary,Voluntary,<30,589,20,6,1,95000.0,2
19858,Female,21,Group B,Full Time,Hamilton,Manufacturing,9/17/2014,No,Salary,Involuntary,<30,589,20,15,4,65000.0,3
15416,Female,19,Group C,Full Time,Wellington,Facilities,9/17/2014,Yes,Hourly,Voluntary,<30,589,20,23,4,39000.0,3
1334,Female,18,Group A,Part Time,Wellington,Finance,9/17/2014,Yes,Hourly,Voluntary,<30,589,20,11,3,173000.0,3
12508,Male,25,Group B,Full Time,Wellington,Facilities,9/17/2014,No,Salary,Voluntary,<30,589,20,13,13,36000.0,3
7788,Male,22,Group A,Full Time,Auckland,Sales & Marketing,9/17/2014,Yes,Hourly,Voluntary,<30,589,20,23,1,75000.0,5
13640,Female,16,Group A,Full Time,Hamilton,IT,9/17/2014,No,Salary,Involuntary,<30,589,20,15,0,110000.0,3
9362,Male,35,Group A,Part Time,Auckland,Sales & Marketing,9/17/2014,Yes,Salary,Voluntary,30-49,589,20,12,2,92000.0,2
7348,Female,34,Group A,Full Time,Wellington,Legal,9/17/2014,Yes,Salary,Voluntary,30-49,589,20,11,3,103000.0,2
2568,Male,42,Group A,Full Time,Wellington,Sales & Marketing,9/17/2014,No,Salary,Voluntary,30-49,589,20,13,15,99000.0,4
16462,Male,21,Group B,Full Time,Christchurch,Manufacturing,9/17/2014,Yes,Hourly,Voluntary,<30,589,20,13,12,73000.0,3
8882,Female,30,Group A,Part Time,Wellington,Sales & Marketing,9/18/2014,Yes,Hourly,Involuntary,30-49,588,20,5,1,94000.0,2
7026,Male,21,Group B,Full Time,Auckland,Facilities,9/18/2014,Yes,Salary,Involuntary,<30,588,20,26,4,38000.0,5
9020,Male,35,Group A,Contract,Dunedin,Exec Mgmt,9/18/2014,No,Salary,Involuntary,30-49,588,20,6,8,432000.0,3
14008,Female,19,Group A,Full Time,Wellington,HR,9/18/2014,No,Salary,Involuntary,<30,588,20,21,1,85000.0,3
7978,Female,25,Group B,Part Time,Manukau,HR,9/18/2014,Yes,Salary,Involuntary,<30,588,20,8,2,56000.0,3
6632,Male,18,Group A,Contract,Manukau,Manufacturing,9/18/2014,Yes,Salary,Voluntary,<30,588,20,12,0,57000.0,3
14246,Male,19,Group F,Part Time,Nelson,Manufacturing,9/18/2014,Yes,Salary,Involuntary,<30,588,20,6,0,57000.0,5
1280,Male,21,Group A,Part Time,Auckland,IT,9/18/2014,Yes,Salary,Voluntary,<30,588,20,6,0,108000.0,3
14034,Female,21,Group B,Full Time,Dunedin,Facilities,9/18/2014,Yes,Salary,Involuntary,<30,588,20,6,6,50000.0,1
7906,Female,19,Group A,Full Time,Nelson,Exec Mgmt,9/18/2014,Yes,Salary,Involuntary,<30,588,20,6,2,386000.0,3
5056,Male,18,Group C,Full Time,Dunedin,Manufacturing,9/18/2014,Yes,Salary,Voluntary,<30,588,20,11,2,35000.0,2
12314,Male,27,Group B,Full Time,Nelson,Manufacturing,9/18/2014,No,Salary,Involuntary,<30,588,20,19,0,48000.0,3
13396,Female,19,Group A,Full Time,Auckland,Exec Mgmt,9/18/2014,Yes,Salary,Involuntary,<30,588,20,15,4,283000.0,5
18856,Female,18,Group B,Contract,Auckland,Research,9/18/2014,Yes,Salary,Involuntary,<30,588,20,19,5,66000.0,3
